Tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
Léon	NAM	Léon
fait	VER:pres	faire
de	PRP	de
la	DET:ART	le
rédaction	NOM	rédaction
,	PUN	,
mais	KON	mais
Léon	NAM	Léon
n'	ADV	ne
a	VER:pres	avoir
toujours	ADV	toujours
rien	ADV	rien
à	PRP	à
raconter	VER:infi	raconter
du	PRP:det	du
dimanche	NOM	dimanche
,	PUN	,
les	DET:ART	le
dimanches	NOM	dimanche
il	PRO:PER	il
est	VER:pres	être
toujours	ADV	toujours
chez	PRP	chez
sa	DET:POS	son
mamie	NOM	mamie
<segmentation/>
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
fait	VER:pres	faire
c'	PRO:DEM	ce
est	VER:pres	être
manger	VER:infi	manger
le	DET:ART	le
midi	NOM	midi
c'	PRO:DEM	ce
est	VER:pres	être
tout	ADV	tout
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
coupée	VER:pper	couper
avec	PRP	avec
un	DET:ART	un
couteau	NOM	couteau
en	PRP	en
coupant	VER:ppre	couper
du	PRP:det	du
gigot	NOM	gigot
<segmentation/>
justement	ADV	justement
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
dans	PRP	dans
sa	DET:POS	son
rédaction	NOM	rédaction
<segmentation/>
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
très	ADV	très
bien	ADV	bien
<segmentation/>
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
<segmentation/>
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
raconte	VER:pres	raconter
dans	PRP	dans
sa	DET:POS	son
rédaction	NOM	rédaction
après	PRP	après
le	DET:ART	le
dimanche	NOM	dimanche
qui	PRO:REL	qui
arrive	VER:pres	arriver
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
la	DET:ART	le
fenêtre	NOM	fenêtre
en	PRP	en
espérant	VER:ppre	espérer
que	KON	que
quand	KON	quand
il	PRO:PER	il
tombe	VER:pres	tomber
il	PRO:PER	il
tombe	VER:pres	tomber
sur	PRP	sur
quelqu'un	PRO:IND	quelqu'un
<segmentation/>
justement	ADV	justement
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
passé	VER:pper	passer
<segmentation/>
le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
rédaction	NOM	rédaction
mais	KON	mais
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
<segmentation/>
il	PRO:PER	il
faisait	VER:impf	faire
conjugaison	NOM	conjugaison
<segmentation/>
la	DET:ART	le
remplaçante	NOM	remplaçant
a	VER:pres	avoir
dit	VER:pper	dire
«	PUN:cit	«
votre	DET:POS	votre
maitresse	NOM	maitresse
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
choc	NOM	choc
au	PRP:det	au
crâne	NOM	crâne
»	PUN:cit	»
.	SENT	.
Fin	NOM	fin
de	PRP	de
l'	DET:ART	le
histoire	NOM	histoire
!	SENT	!
!	SENT	!
!	SENT	!
