Il	PRO:PER	il
faisait	VER:impf	faire
des	PRP:det	du
bêtises	NOM	bêtise
pour	PRP	pour
avoir	VER:infi	avoir
des	PRP:det	du
bonnes	ADJ	bon
notes	NOM	note
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
ça	PRO:DEM	cela
commence	VER:pres	commencer
par	PRP	par
sa	DET:POS	son
mère	NOM	mère
<segmentation/>
elle	PRO:PER	elle
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
<segmentation/>
l'	DET:ART	le
autre	ADJ	autre
jour	NOM	jour
<segmentation/>
lundi	NOM	lundi
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
<segmentation/>
l'	DET:ART	le
autre	ADJ	autre
lundi	NOM	lundi
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
de	PRP	de
vaisselle	NOM	vaisselle
dans	PRP	dans
le	DET:ART	le
lait	NOM	lait
<segmentation/>
l'	DET:ART	le
autre	ADJ	autre
lundi	NOM	lundi
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleur	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
au	PRP:det	au
bord	NOM	bord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
il	PRO:PER	il
tomba	VER:simp	tomber
sur	PRP	sur
une	DET:ART	un
dame	NOM	dame
.	SENT	.
