Léon	NAM	Léon
a	VER:pres	avoir
fait	VER:pper	faire
tenir	VER:infi	tenir
<omission type=""complément"">
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
qui	PRO:REL	qui
tomba	VER:simp	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
et	KON	et
le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
,	PUN	,
et	KON	et
à	PRP	à
la	DET:ART	le
place	NOM	place
d'	PRP	de
une	DET:ART	un
rédaction	NOM	rédaction
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
de	PRP	de
la	DET:ART	le
conjugaison	NOM	conjugaison
.	SENT	.
Et	KON	et
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
avait	VER:impf	avoir
une	DET:ART	un
double	ADJ	double
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
Au	PRP:det	au
tout	PRO:IND	tout
début	NOM	début
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
rédaction	NOM	rédaction
<segmentation/>
Léon	NAM	Léon
le	DET:ART	le
dimanche	NOM	dimanche
ne	ADV	ne
faisait	VER:impf	faire
rien	ADV	rien
,	PUN	,
et	KON	et
un	DET:ART	un
dimanche	NOM	dimanche
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
un	DET:ART	un
doigt	NOM	doigt
et	KON	et
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
10	NUM	@card@
/	PUN	/
10.	INT	@ord@
