Léon	NAM	Léon
pousse	VER:pres	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
et	KON	et
puis	ADV	puis
il	PRO:PER	il
met	VER:pres	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
au	PRP:det	au
bord	NOM	bord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
le	DET:ART	le
pot	NOM	pot
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
et	KON	et
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
est	VER:pres	être
allée	VER:pper	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
et	KON	et
après	KON	après
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
puis	ADV	puis
la	DET:ART	le
maman	NOM	maman
de	PRP	de
Léon	NAM	Léon
s'	PRO:PER	se
est	VER:pres	être
coupée	VER:pper	couper
et	KON	et
puis	ADV	puis
Léon	NAM	Léon
fait	VER:pres	faire
une	DET:ART	un
bêtise	NOM	bêtise
avec	PRP	avec
la	DET:ART	le
machine	NOM	machine
à	PRP	à
laver	VER:infi	laver
<segmentation/>
il	PRO:PER	il
met	VER:pres	mettre
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
et	KON	et
voilà	ADV	voilà
toutes	PRO:IND	tout
les	DET:ART	le
rédactions	NOM	rédaction
.	SENT	.
