Tous	PRO:IND	tout
les	DET:ART	le
matins	NOM	matin
Léon	NAM	Léon
doit	VER:pres	devoir
écrire	VER:infi	écrire
une	DET:ART	un
rédaction	NOM	rédaction
pour	PRP	pour
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
.	SENT	.
Mais	KON	mais
presque	ADV	presque
tous	PRO:IND	tout
les	DET:ART	le
dimanches	NOM	dimanche
il	PRO:PER	il
allait	VER:impf	aller
chez	PRP	chez
ses	DET:POS	son
grands-parents	NOM	grands-parents
.	SENT	.
Le	DET:ART	le
matin	NOM	matin
:	PUN	:
il	PRO:PER	il
s'	PRO:PER	se
ennuie	VER:pres	ennuyer
<segmentation/>
le	DET:ART	le
midi	NOM	midi
:	PUN	:
il	PRO:PER	il
mange	VER:pres	manger
<segmentation/>
l'	DET:ART	le
après-midi	NOM	après-midi
:	PUN	:
il	PRO:PER	il
s'	PRO:PER	se
ennuie	VER:pres	ennuyer
et	KON	et
le	DET:ART	le
soir	NOM	soir
:	PUN	:
il	PRO:PER	il
mange	VER:pres	manger
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
fini	VER:pper	finir
.	SENT	.
Tous	PRO:IND	tout
les	DET:ART	le
dimanches	NOM	dimanche
c'	PRO:DEM	ce
est	VER:pres	être
pareil	ADJ	pareil
.	SENT	.
Mais	KON	mais
un	DET:ART	un
dimanche	NOM	dimanche
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
avec	PRP	avec
un	DET:ART	un
couteau	NOM	couteau
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
poulet	NOM	poulet
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
plein	ADJ	plein
de	PRP	de
sang	NOM	sang
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
.	SENT	.
Le	DET:ART	le
lendemain	NOM	lendemain
en	PRP	en
rédaction	NOM	rédaction
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	NUM	un
"	PUN:cit	"
"	PUN:cit	"
Très	NAM	Très
Bien	NAM	Bien
"	PUN:cit	"
"	PUN:cit	"
<segmentation/>
donc	ADV	donc
il	PRO:PER	il
a	VER:pres	avoir
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
quelque	PRO:IND	quelque
chose	NOM	chose
d'	PRP	de
exceptionnel	ADJ	exceptionnel
<segmentation/>
le	DET:ART	le
dimanche	NOM	dimanche
dernier	ADJ	dernier
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
.	SENT	.
Il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
9	NUM	@card@
/	PUN	/
10	NUM	@card@
et	KON	et
un	DET:ART	un
autre	ADJ	autre
dimanche	NOM	dimanche
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
soudain	ADV	soudain
une	DET:ART	un
dame	NOM	dame
passe	VER:pres	passer
et	KON	et
<omission type=""sujet"">
lui	PRO:PER	lui
tombe	VER:pres	tomber
dessus	ADV	dessus
mais	KON	mais
Léon	NAM	Léon
était	VER:impf	être
aux	PRP:det	au
toilettes	NOM	toilette
<segmentation/>
il	PRO:PER	il
voit	VER:pres	voir
une	DET:ART	un
dame	NOM	dame
qui	PRO:REL	qui
est	VER:pres	être
dans	PRP	dans
un	DET:ART	un
fauteuil	NOM	fauteuil
d'	PRP	de
ambulance	NOM	ambulance
<segmentation/>
le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
elle	PRO:PER	elle
dit	VER:pres	dire
<dialogue>
«	PUN:cit	«
Votre	NAM	Votre
maitresse	NOM	maitresse
a	VER:pres	avoir
une	DET:ART	un
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
C'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
la	DET:ART	le
faute	NOM	faute
de	PRP	de
Léon	NAM	Léon
.	SENT	.
»	PUN:cit	»
</dialogue>
