C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
garçon	NOM	garçon
qui	PRO:REL	qui
s'	PRO:PER	se
appelle	VER:pres	appeler
Léon	NAM	Léon
,	PUN	,
qui	PRO:REL	qui
devait	VER:impf	devoir
faire	VER:infi	faire
une	DET:ART	un
rédaction	NOM	rédaction
pour	PRP	pour
l'	DET:ART	le
école	NOM	école
,	PUN	,
et	KON	et
il	PRO:PER	il
avait	VER:impf	avoir
toujours	ADV	toujours
zéro	NOM	zéro
sur	PRP	sur
zéro	NOM	zéro
,	PUN	,
un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
maman	NOM	maman
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
et	KON	et
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
plein	ADJ	plein
de	PRP	de
sang	NOM	sang
<segmentation/>
c'	PRO:DEM	ce
était	VER:impf	être
dégoûtant	VER:ppre	dégoûter
<segmentation/>
c'	PRO:DEM	ce
était	VER:impf	être
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
gigot	NOM	gigot
,	PUN	,
du	PRP:det	du
coup	NOM	coup
Léon	NAM	Léon
eut	VER:simp	avoir
une	DET:ART	un
note	NOM	note
de	PRP	de
10	NUM	@card@
/	PUN	/
10.	INT	@ord@
