Léon	NAM	Léon
va	VER:pres	aller
à	PRP	à
l'	DET:ART	le
école	NOM	école
.	SENT	.
Il	PRO:PER	il
a	VER:pres	avoir
une	DET:ART	un
rédaction	NOM	rédaction
.	SENT	.
Il	PRO:PER	il
doit	VER:pres	devoir
raconter	VER:infi	raconter
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
a	VER:pres	avoir
fait	VER:pper	faire
le	DET:ART	le
dimanche	NOM	dimanche
mais	KON	mais
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
<segmentation/>
il	PRO:PER	il
mange	VER:pres	manger
<segmentation/>
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
et	KON	et
quand	KON	quand
il	PRO:PER	il
a	VER:pres	avoir
marqué	VER:pper	marquer
ça	PRO:DEM	cela
sur	PRP	sur
<omission type=""déterminant""/>
feuille	NOM	feuille
<segmentation/>
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
a	VER:pres	avoir
dit	VER:pper	dire
<dialogue>
«	PUN:cit	«
pas	ADV	pas
de	PRP	de
précision	NOM	précision
»	PUN:cit	»
</dialogue>
et	KON	et
<unsure>
met	VER:pres	mettre
</unsure>
un	DET:ART	un
0	NUM	@card@
et	KON	et
le	DET:ART	le
lendemain	NOM	lendemain
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
un	DET:ART	un
doigt	NOM	doigt
en	PRP	en
coupant	VER:ppre	couper
du	PRP:det	du
rôti	NOM	rôti
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
plein	ADJ	plein
de	PRP	de
sang	NOM	sang
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
<segmentation/>
alors	ADV	alors
il	PRO:PER	il
marqua	VER:simp	marquer
ça	PRO:DEM	cela
sur	PRP	sur
sa	DET:POS	son
feuille	NOM	feuille
et	KON	et
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
lui	PRO:PER	lui
met	VER:pres	mettre
un	NUM	un
"	PUN:cit	"
"	PUN:cit	"
très	ADV	très
bien	ADV	bien
"	PUN:cit	"
"	PUN:cit	"
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
jour	NOM	jour
<omission type=""sujet""/>
pousse	VER:pres	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
<segmentation/>
elle	PRO:PER	elle
lui	PRO:PER	lui
met	VER:pres	mettre
neuf	ADJ	neuf
sur	PRP	sur
dix	NUM	dix
et	KON	et
l'	DET:ART	le
autre	ADJ	autre
jour	NOM	jour
il	PRO:PER	il
met	VER:pres	mettre
un	DET:ART	un
pot	NOM	pot
en	PRP	en
pente	NOM	pente
et	KON	et
il	PRO:PER	il
tombe	VER:pres	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
et	KON	et
ça	PRO:DEM	cela
fait	VER:pres	faire
un	DET:ART	un
cri	NOM	cri
mais	KON	mais
comme	KON	comme
Léon	NAM	Léon
était	VER:impf	être
aux	PRP:det	au
toilettes	NOM	toilette
<segmentation/>
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
que	ADV	que
vu	VER:pper	voir
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
fille	NOM	fille
dans	PRP	dans
l'	DET:ART	le
ambulance	NOM	ambulance
et	KON	et
c'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
maintenant	ADV	maintenant
c'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
conjugaison	NOM	conjugaison
.	SENT	.
