Néon	NOM	néon
tous	PRO:IND	tout
les	DET:ART	le
dimanches	NOM	dimanche
va	VER:pres	aller
chez	PRP	chez
ses	DET:POS	son
grands-parents	NOM	grands-parents
et	KON	et
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
avait	VER:impf	avoir
rédaction	NOM	rédaction
et	KON	et
il	PRO:PER	il
devait	VER:impf	devoir
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
et	KON	et
chez	PRP	chez
ses	DET:POS	son
<omission type=""nom""/>
il	PRO:PER	il
ne	ADV	ne
faisait	VER:impf	faire
que	ADV	que
manger	VER:infi	manger
dormir	VER:infi	dormir
<segmentation/>
en	PRP	en
moyenne	NOM	moyenne
il	PRO:PER	il
<omission type=""verbe""/>
1	NUM	@card@
/	PUN	/
10	NUM	@card@
ou	KON	ou
0	NUM	@card@
/	PUN	/
10	NUM	@card@
et	KON	et
un	NUM	un
jour	NOM	jour
un	DET:ART	un
dimanche	NOM	dimanche
sa	DET:POS	son
maman	NOM	maman
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
et	KON	et
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
ça	PRO:DEM	cela
à	PRP	à
la	DET:ART	le
rédaction	NOM	rédaction
et	KON	et
il	PRO:PER	il
eut	VER:simp	avoir
en	PRP	en
moyenne	NOM	moyenne
9	NUM	@card@
/	PUN	/
10	NUM	@card@
et	KON	et
il	PRO:PER	il
continua	VER:simp	continuer
<segmentation/>
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
<segmentation/>
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
9	NUM	@card@
et	KON	et
demi	ADJ	demi
sur	PRP	sur
10	NUM	@card@
et	KON	et
il	PRO:PER	il
fait	VER:pres	faire
déborder	VER:infi	déborder
la	DET:ART	le
machine	NOM	machine
à	PRP	à
laver	VER:infi	laver
mais	KON	mais
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
7	NUM	@card@
/	PUN	/
10	NUM	@card@
et	KON	et
il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
au	PRP:det	au
bord	NOM	bord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
pensait	VER:impf	penser
que	KON	que
ça	PRO:DEM	cela
allait	VER:impf	aller
tomber	VER:infi	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
et	KON	et
<omission type=""pronom""/>
arriva	VER:simp	arriver
<segmentation/>
c'	PRO:DEM	ce
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
une	DET:ART	un
dame	NOM	dame
et	KON	et
c'	PRO:DEM	ce
était	VER:impf	être
sur	PRP	sur
sa	DET:POS	son
maitresse	NOM	maitresse
<segmentation/>
une	DET:ART	un
remplaçante	NOM	remplaçant
est	VER:pres	être
venue	VER:pper	venir
<segmentation/>
à	PRP	à
la	DET:ART	le
place	NOM	place
ils	PRO:PER	il
ont	VER:pres	avoir
de	PRP	de
la	DET:ART	le
conjugaison	NOM	conjugaison
.	SENT	.
