Léon	NAM	Léon
les	DET:ART	le
dimanches	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
,	PUN	,
et	KON	et
en	PRO:PER	en
plus	ADV	plus
il	PRO:PER	il
a	VER:pres	avoir
de	PRP	de
la	DET:ART	le
rédaction	NOM	rédaction
le	DET:ART	le
lundi	NOM	lundi
,	PUN	,
donc	ADV	donc
il	PRO:PER	il
ne	ADV	ne
dit	VER:pres	dire
rien	ADV	rien
et	KON	et
il	PRO:PER	il
a	VER:pres	avoir
des	PRP:det	du
mauvaises	ADJ	mauvais
notes	NOM	note
.	SENT	.
Mais	KON	mais
ce	PRO:DEM	ce
dimanche	NOM	dimanche
-là	ADV	là
la	DET:ART	le
mère	NOM	mère
de	PRP	de
Léon	NAM	Léon
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
.	SENT	.
Et	KON	et
Léon	NAM	Léon
le	PRO:PER	le
dit	VER:pres	dire
le	DET:ART	le
lundi	NOM	lundi
<segmentation/>
il	PRO:PER	il
dit	VER:pres	dire
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
passé	VER:pper	passer
.	SENT	.
Léon	NAM	Léon
apprit	VER:simp	apprendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
passe	VER:pres	passer
quelque	PRO:IND	quelque
chose	NOM	chose
.	SENT	.
