C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
Léo	NAM	Léo
<segmentation/>
il	PRO:PER	il
fait	VER:pres	faire
de	PRP	de
la	DET:ART	le
rédaction	NOM	rédaction
mais	KON	mais
<incomprehensible/>
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
que	ADV	que
des	PRP:det	du
bêtises	NOM	bêtise
<segmentation/>
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
il	PRO:PER	il
avait	VER:impf	avoir
rédaction	NOM	rédaction
alors	ADV	alors
un	DET:ART	un
dimanche	NOM	dimanche
il	PRO:PER	il
décida	VER:simp	décider
de	PRP	de
jeter	VER:infi	jeter
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
et	KON	et
aussi	ADV	aussi
de	PRP	de
mettre	VER:infi	mettre
un	DET:ART	un
vase	NOM	vase
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
le	DET:ART	le
vase	NOM	vase
tomba	VER:simp	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
la	DET:ART	le
maitresse	NOM	maitresse
et	KON	et
le	DET:ART	le
dimanche	NOM	dimanche
passe	VER:pres	passer
donc	ADV	donc
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
lundi	NOM	lundi
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
vu	VER:pper	voir
que	KON	que
Léo	NAM	Léo
a	VER:pres	avoir
fait	VER:pper	faire
tomber	VER:infi	tomber
le	DET:ART	le
vase	NOM	vase
.	SENT	.
