Léo	NAM	Léo
avait	VER:impf	avoir
tout	ADV	tout
le	DET:ART	le
temps	NOM	temps
des	PRP:det	du
0	NUM	@card@
parce	KON	parce
que	KON	que
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passait	VER:impf	passer
rien	ADV	rien
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
fait	VER:pres	faire
exprès	ADV	exprès
mais	KON	mais
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
<segmentation/>
il	PRO:PER	il
<omission type=""verbe""/>
un	DET:ART	un
10	NUM	@card@
/	PUN	/
10.	NUM	@ord@
Il	NOM	Il
avait	VER:impf	avoir
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
devait	VER:impf	devoir
se	PRO:PER	se
passer	VER:infi	passer
des	PRP:det	du
choses	NOM	chose
le	DET:ART	le
dimanche	NOM	dimanche
.	SENT	.
Le	DET:ART	le
dimanche	NOM	dimanche
qui	PRO:REL	qui
suit	VER:pres	suivre
il	PRO:PER	il
mit	VER:simp	mettre
de	PRP	de
l'	DET:ART	le
engrais	NOM	engrais
dans	PRP	dans
une	DET:ART	un
brique	NOM	brique
de	PRP	de
lait	NOM	lait
que	KON	que
son	DET:POS	son
père	NOM	père
avait	VER:impf	avoir
bu	VER:pper	boire
<segmentation/>
son	DET:POS	son
père	NOM	père
a	VER:pres	avoir
failli	VER:pper	faillir
s'	PRO:PER	se
empoisonner	VER:infi	empoisonner
.	SENT	.
Il	PRO:PER	il
est	VER:pres	être
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
.	SENT	.
Il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
en	PRP	en
espérant	VER:ppre	espérer
que	KON	que
quand	KON	quand
quelqu'un	PRO:IND	quelqu'un
passait	VER:impf	passer
ça	PRO:DEM	cela
tombe	NOM	tombe
sur	PRP	sur
quelqu'un	PRO:IND	quelqu'un
<segmentation/>
le	DET:ART	le
lendemain	NOM	lendemain
matin	NOM	matin
la	DET:ART	le
maitresse	NOM	maitresse
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
là	ADV	là
.	SENT	.
Du	PRP:det	du
coup	NOM	coup
Léo	NAM	Léo
pensa	VER:simp	penser
que	KON	que
le	DET:ART	le
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
était	VER:impf	être
tombé	VER:pper	tomber
sur	PRP	sur
sa	DET:POS	son
tête	NOM	tête
.	SENT	.
Et	KON	et
effectivement	ADV	effectivement
le	DET:ART	le
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
était	VER:impf	être
tombé	VER:pper	tomber
sur	PRP	sur
sa	DET:POS	son
tête	NOM	tête
<segmentation/>
le	DET:ART	le
docteur	NOM	docteur
avait	VER:impf	avoir
dit	VER:pper	dire
<dialogue>
«	PUN:cit	«
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
ne	ADV	ne
pas	ADV	pas
sortir	VER:infi	sortir
pendant	PRP	pendant
2	NUM	@card@
mois	NOM	moi|mois
»	PUN:cit	»
</dialogue>
.	SENT	.
Du	PRP:det	du
coup	NOM	coup
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
à	PRP	à
la	DET:ART	le
place	NOM	place
de	PRP	de
la	DET:ART	le
rédaction	NOM	rédaction
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
conjugaison	NOM	conjugaison
à	PRP	à
la	DET:ART	le
place	NOM	place
<segmentation/>
c'	PRO:DEM	ce
est	VER:pres	être
beaucoup	ADV	beaucoup
plus	ADV	plus
simple	ADJ	simple
que	KON	que
faire	VER:infi	faire
mal	ADV	mal
à	PRP	à
des	PRP:det	du
gens	NOM	gens
<segmentation/>
il	PRO:PER	il
aimait	VER:impf	aimer
la	DET:ART	le
nouvelle	ADJ	nouveau
parce	KON	parce
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
conjugaison	NOM	conjugaison
<segmentation/>
2	NUM	@card@
mois	NOM	moi|mois
plus	ADV	plus
tard	ADV	tard
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
maîtresse	NOM	maître|maîtresse
mais	KON	mais
lundi	NOM	lundi
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
conjugaison	NOM	conjugaison
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
maths	NOM	maths
parce	KON	parce
qu'	PRO:REL	que
elle	PRO:PER	elle
savait	VER:impf	savoir
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
Léo	NAM	Léo
le	DET:ART	le
responsable	ADJ	responsable
de	PRP	de
sa	DET:POS	son
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
Elle	PRO:PER	elle
était	VER:impf	être
beaucoup	ADV	beaucoup
plus	ADV	plus
gentille	ADJ	gentil
avec	PRP	avec
les	DET:ART	le
autres	ADJ	autre
qu'	KON	que
avec	PRP	avec
moi	PRO:PER	moi
.	SENT	.
Tout	ADV	tout
qui	PRO:REL	qui
finit	VER:pres	finir
bien	ADV	bien
fin	ADJ	fin
.	SENT	.
Fin	NOM	fin
.	SENT	.
