C'	PRO:DEM	ce
est	VER:pres	être
une	DET:ART	un
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
garçon	NOM	garçon
qui	PRO:REL	qui
doit	VER:pres	devoir
écrire	VER:infi	écrire
une	DET:ART	un
rédaction	NOM	rédaction
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
matin	NOM	matin
pour	PRP	pour
écrire	VER:infi	écrire
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
passé	VER:pper	passer
le	DET:ART	le
dimanche	NOM	dimanche
.	SENT	.
Mais	KON	mais
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passe	VER:pres	passer
rien	ADV	rien
<segmentation/>
il	PRO:PER	il
va	VER:pres	aller
manger	VER:infi	manger
chez	PRP	chez
ses	DET:POS	son
grands-parents	NOM	grands-parents
deux	NUM	deux
fois	NOM	foi|fois
le	DET:ART	le
matin	NOM	matin
et	KON	et
le	DET:ART	le
soir	NOM	soir
.	SENT	.
