Tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
,	PUN	,
Léon	NAM	Léon
a	VER:pres	avoir
rédaction	NOM	rédaction
.	SENT	.
Il	PRO:PER	il
doit	VER:pres	devoir
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
.	SENT	.
Le	DET:ART	le
dimanche	NOM	dimanche
Léon	NAM	Léon
va	VER:pres	aller
chez	PRP	chez
ses	DET:POS	son
grands-parents	NOM	grands-parents
et	KON	et
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
,	PUN	,
il	PRO:PER	il
arrive	VER:pres	arriver
et	KON	et
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
,	PUN	,
il	PRO:PER	il
mange	VER:pres	manger
et	KON	et
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
,	PUN	,
et	KON	et
il	PRO:PER	il
remange	VER:pres	remanger
et	KON	et
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
.	SENT	.
À	PRP	à
l'	DET:ART	le
école	NOM	école
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
lui	PRO:PER	lui
dit	VER:pres	dire
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
insuffisant	ADJ	insuffisant
.	SENT	.
La	DET:ART	le
deuxième	NUM	deuxième
fois	NOM	foi|fois
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
lui	PRO:PER	lui
met	VER:pres	mettre
un	DET:ART	un
zéro	NOM	zéro
.	SENT	.
Ce	PRO:DEM	ce
dimanche	NOM	dimanche
il	PRO:PER	il
se	PRO:PER	se
passa	VER:simp	passer
quelque	PRO:IND	quelque
chose	NOM	chose
,	PUN	,
sa	DET:POS	son
mère	NOM	mère
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
sur	PRP	sur
la	DET:ART	le
table	NOM	table
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
gigot	NOM	gigot
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
du	PRP:det	du
sang	NOM	sang
de	PRP	de
partout	ADV	partout
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
<segmentation/>
c'	PRO:DEM	ce
était	VER:impf	être
dégoutant	ADJ	dégoutant
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
le	PRO:PER	le
raconta	VER:simp	raconter
,	PUN	,
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
lui	PRO:PER	lui
dit	VER:pres	dire
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
très	ADV	très
bien	ADV	bien
.	SENT	.
Ce	PRO:DEM	ce
dimanche	NOM	dimanche
Léon	NAM	Léon
eut	VER:simp	avoir
une	DET:ART	un
très	ADV	très
bonne	ADJ	bon
idée	NOM	idée
,	PUN	,
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
.	SENT	.
Elle	PRO:PER	elle
a	VER:pres	avoir
dû	VER:pper	devoir
aller	VER:infi	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
le	PRO:PER	le
raconta	VER:simp	raconter
et	KON	et
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
neuf	ADJ	neuf
sur	PRP	sur
dix	NUM	dix
.	SENT	.
