Chez	PRP	chez
papi	NOM	papi
et	KON	et
mamie	NOM	mamie
j'	PRO:PER	je
ai	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
<segmentation/>
il	PRO:PER	il
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
une	DET:ART	un
personne	NOM	personne
et	KON	et
chez	PRP	chez
maman	NOM	maman
elle	PRO:PER	elle
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
avec	PRP	avec
un	DET:ART	un
couteau	NOM	couteau
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
beaucoup	ADV	beaucoup
de	PRP	de
sang	NOM	sang
.	SENT	.
