Dimanche	NOM	dimanche
,	PUN	,
Hugo	NAM	Hugo
a	VER:pres	avoir
une	DET:ART	un
rédaction	NOM	rédaction
,	PUN	,
mais	KON	mais
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passe	VER:pres	passer
rien	ADV	rien
.	SENT	.
Dimanche	NOM	dimanche
dernier	ADJ	dernier
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
gigot	NOM	gigot
et	KON	et
Hugo	NAM	Hugo
se	PRO:PER	se
dit	VER:pres	dire
<dialogue>
«	PUN:cit	«
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
se	PRO:PER	se
passe	VER:pres	passer
quelque	PRO:IND	quelque
chose	NOM	chose
»	PUN:cit	»
</dialogue>
.	SENT	.
Dimanche	NOM	dimanche
d'	PRP	de
après	ADV	après
,	PUN	,
Hugo	NAM	Hugo
a	VER:pres	avoir
fait	VER:pper	faire
tomber	VER:infi	tomber
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
<segmentation/>
on	PRO:PER	on
l'	PRO:PER	la|le
a	VER:pres	avoir
emmenée	VER:pper	emmener
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
.	SENT	.
