Tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
Léon	NAM	Léon
a	VER:pres	avoir
une	DET:ART	un
rédaction	NOM	rédaction
<segmentation/>
il	PRO:PER	il
doit	VER:pres	devoir
raconter	VER:infi	raconter
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
a	VER:pres	avoir
fait	VER:pper	faire
le	DET:ART	le
dimanche	NOM	dimanche
<segmentation/>
le	DET:ART	le
problème	NOM	problème
c'	PRO:DEM	ce
est	VER:pres	être
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passe	VER:pres	passer
rien	ADV	rien
chez	PRP	chez
Léon	NAM	Léon
<segmentation/>
il	PRO:PER	il
<omission type=""verbe""/>
chez	PRP	chez
papy	NOM	papy
et	KON	et
mamie	NOM	mamie
<segmentation/>
il	PRO:PER	il
mange	VER:pres	manger
et	KON	et
il	PRO:PER	il
remange	VER:pres	remanger
et	KON	et
toujours	ADV	toujours
rien	ADV	rien
donc	ADV	donc
le	DET:ART	le
lundi	NOM	lundi
la	DET:ART	le
maitresse	NOM	maitresse
lui	PRO:PER	lui
dit	VER:pres	dire
<dialogue>
«	PUN:cit	«
c'	PRO:DEM	ce
est	VER:pres	être
insuffisant	ADJ	insuffisant
»	PUN:cit	»
</dialogue>
donc	ADV	donc
il	PRO:PER	il
a	VER:pres	avoir
un	DET:ART	un
0	NUM	@card@
/	PUN	/
10.	NUM	@ord@
Un	ABR	Un
dimanche	NOM	dimanche
sa	DET:POS	son
maman	NOM	maman
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
du	PRP:det	du
sang	NOM	sang
partout	ADV	partout
<segmentation/>
c'	PRO:DEM	ce
était	VER:impf	être
dégueulasse	ADJ	dégueulasse
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
<omission type=""sujet""/>
a	VER:pres	avoir
eu	VER:pper	avoir
10	NUM	@card@
/	PUN	/
10.	INT	@ord@
Alors	NAM	Alors
il	PRO:PER	il
a	VER:pres	avoir
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
passe	VER:pres	passer
quelque	PRO:IND	quelque
chose	NOM	chose
.	SENT	.
Du	PRP:det	du
coup	NOM	coup
le	DET:ART	le
dimanche	NOM	dimanche
dernier	ADJ	dernier
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
<segmentation/>
elle	PRO:PER	elle
s'	PRO:PER	se
est	VER:pres	être
retrouvée	VER:pper	retrouver
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
et	KON	et
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
9	NUM	@card@
/	PUN	/
10	NUM	@card@
<segmentation/>
un	DET:ART	un
jour	NOM	jour
il	PRO:PER	il
a	VER:pres	avoir
même	ADV	même
eu	VER:pper	avoir
l'	DET:ART	le
idée	NOM	idée
de	PRP	de
mettre	VER:infi	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
fenêtre	NOM	fenêtre
<segmentation/>
au	PRP:det	au
bout	NOM	bout
d'	PRP	de
un	DET:ART	un
moment	NOM	moment
le	DET:ART	le
pot	NOM	pot
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
d'	PRP	de
une	DET:ART	un
dame	NOM	dame
<segmentation/>
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
voir	VER:infi	voir
car	KON	car
il	PRO:PER	il
était	VER:impf	être
aux	PRP:det	au
WC	NAM	WC
.	SENT	.
Le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
dire	VER:infi	dire
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
passé	VER:pper	passer
car	KON	car
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
<segmentation/>
elle	PRO:PER	elle
nous	PRO:PER	nous
raconte	VER:pres	raconter
que	KON	que
la	DET:ART	le
maitresse	NOM	maitresse
est	VER:pres	être
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
et	KON	et
qu'	KON	que
elle	PRO:PER	elle
<omission type=""verbe""/>
une	DET:ART	un
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
