Le	DET:ART	le
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
l'	DET:ART	le
enseignante	NOM	enseignant
.	SENT	.
Léon	NAM	Léon
a	VER:pres	avoir
failli	VER:pper	faillir
empoisonner	VER:infi	empoisonner
son	DET:POS	son
papa	NOM	papa
.	SENT	.
Il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
.	SENT	.
La	DET:ART	le
maman	NOM	maman
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
.	SENT	.
Les	DET:ART	le
dimanches	NOM	dimanche
d'	PRP	de
avant	PRP	avant
il	PRO:PER	il
ne	ADV	ne
faisait	VER:impf	faire
rien	ADV	rien
.	SENT	.
Avant	PRP	avant
il	PRO:PER	il
avait	VER:impf	avoir
eu	VER:pper	avoir
un	DET:ART	un
0.	NOM	@ord@
