Le	DET:ART	le
lundi	NOM	lundi
Théo	NAM	Théo
a	VER:pres	avoir
rédaction	NOM	rédaction
<segmentation/>
il	PRO:PER	il
doit	VER:pres	devoir
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
<segmentation/>
le	DET:ART	le
problème	NOM	problème
c'	PRO:DEM	ce
est	VER:pres	être
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
il	PRO:PER	il
mange	VER:pres	manger
,	PUN	,
il	PRO:PER	il
refait	VER:pres	refaire
rien	ADV	rien
,	PUN	,
il	PRO:PER	il
remange	VER:pres	remanger
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
fini	VER:pper	finir
.	SENT	.
La	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
où	PRO:REL	où
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
ça	PRO:DEM	cela
il	PRO:PER	il
eut	VER:simp	avoir
«	PUN:cit	«
insuffisant	ADJ	insuffisant
»	PUN:cit	»
.	SENT	.
La	DET:ART	le
deuxième	NUM	deuxième
fois	NOM	foi|fois
il	PRO:PER	il
eut	VER:simp	avoir
0	NUM	@card@
/	PUN	/
10.	VER:ppre	@ord@
Le	DET:ART	le
dimanche	NOM	dimanche
d'	PRP	de
après	PRP	après
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
est	VER:pres	être
<omission type=""verbe""/>
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
bifteck	NOM	bifteck
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
eut	VER:simp	avoir
plein	ADJ	plein
de	PRP	de
sang	NOM	sang
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
<segmentation/>
du	PRP:det	du
coup	NOM	coup
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
son	DET:POS	son
dimanche	NOM	dimanche
<segmentation/>
il	PRO:PER	il
eut	VER:simp	avoir
«	PUN:cit	«
très	ADV	très
bien	ADV	bien
»	PUN:cit	»
alors	ADV	alors
il	PRO:PER	il
comprit	VER:simp	comprendre
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
passe	VER:pres	passer
quelque	PRO:IND	quelque
chose	NOM	chose
.	SENT	.
