Tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
Léon	NAM	Léon
devait	VER:impf	devoir
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
,	PUN	,
le	DET:ART	le
premier	NUM	premier
jour	NOM	jour
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
rien	ADV	rien
à	PRP	à
raconter	VER:infi	raconter
,	PUN	,
alors	ADV	alors
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
0.	NOM	@ord@
Le	DET:ART	le
deuxième	NUM	deuxième
lundi	NOM	lundi
heureusement	ADV	heureusement
que	KON	que
sa	DET:POS	son
mère	NOM	mère
s'	PRO:PER	se
était	VER:impf	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
<segmentation/>
du	PRP:det	du
coup	NOM	coup
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
ça	PRO:DEM	cela
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
suivant	VER:ppre	suivre
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
suivant	VER:ppre	suivre
il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
<segmentation/>
il	PRO:PER	il
se	PRO:PER	se
dit	VER:pres	dire
que	KON	que
ça	PRO:DEM	cela
va	VER:pres	aller
bien	ADV	bien
tomber	VER:infi	tomber
sur	PRP	sur
quelqu'un	PRO:IND	quelqu'un
et	KON	et
au	PRP:det	au
final	ADJ	final
ça	PRO:DEM	cela
a	VER:pres	avoir
tombé	VER:pper	tomber
sur	PRP	sur
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
suivant	VER:ppre	suivre
il	PRO:PER	il
alla	VER:simp	aller
à	PRP	à
l'	DET:ART	le
école	NOM	école
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
la	DET:ART	le
remplaçante	NOM	remplaçant
leur	PRO:PER	lui
expliqua	VER:simp	expliquer
<nonfini/>
