C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
des	PRP:det	du
enfants	NOM	enfant
et	KON	et
d'	PRP	de
une	DET:ART	un
maitresse	NOM	maitresse
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
quelqu'un	PRO:IND	quelqu'un
qui	PRO:REL	qui
faisait	VER:impf	faire
plein	ADJ	plein
de	PRP	de
choses	NOM	chose
et	KON	et
de	PRP	de
bêtises	NOM	bêtise
,	PUN	,
qui	PRO:REL	qui
faisait	VER:impf	faire
des	PRP:det	du
malheurs	NOM	malheur
à	PRP	à
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
<segmentation/>
ça	PRO:DEM	cela
ne	ADV	ne
marchait	VER:impf	marcher
jamais	ADV	jamais
.	SENT	.
Ce	PRO:DEM	ce
dimanche	NOM	dimanche
elle	PRO:PER	elle
s'	PRO:PER	se
est	VER:pres	être
coupé	VER:pper	couper
le	DET:ART	le
doigt	NOM	doigt
<segmentation/>
le	DET:ART	le
sang	NOM	sang
coulait	VER:impf	couler
<segmentation/>
à	PRP	à
la	DET:ART	le
fin	NOM	fin
il	PRO:PER	il
fait	VER:pres	faire
de	PRP	de
la	DET:ART	le
grammaire	NOM	grammaire
.	SENT	.
