Un	DET:ART	un
garçon	NOM	garçon
n'	ADV	ne
avait	VER:impf	avoir
jamais	ADV	jamais
de	PRP	de
bonne	ADJ	bon
note	NOM	note
en	PRP	en
racontant	VER:ppre	raconter
<segmentation/>
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
il	PRO:PER	il
devait	VER:impf	devoir
présenter	VER:infi	présenter
son	DET:POS	son
dimanche	NOM	dimanche
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
mère	NOM	mère
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
en	PRP	en
coupant	VER:ppre	couper
le	DET:ART	le
gibier	NOM	gibier
,	PUN	,
le	DET:ART	le
lendemain	NOM	lendemain
Léo	NAM	Léo
présenta	VER:simp	présenter
son	DET:POS	son
dimanche	NOM	dimanche
et	KON	et
il	PRO:PER	il
a	VER:pres	avoir
un	NUM	un
"	PUN:cit	"
"	PUN:cit	"
très	ADV	très
bien	ADV	bien
"	PUN:cit	"
"	PUN:cit	"
.	SENT	.
Il	PRO:PER	il
se	PRO:PER	se
dit	VER:pres	dire
qu'	KON	que
il	PRO:PER	il
fera	VER:futu	faire
ça	PRO:DEM	cela
tous	PRO:IND	tout
les	DET:ART	le
dimanches	NOM	dimanche
.	SENT	.
Le	DET:ART	le
dimanche	NOM	dimanche
d'	PRP	de
après	KON	après
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
<segmentation/>
l'	DET:ART	le
ambulance	NOM	ambulance
l'	PRO:PER	la|le
amena	VER:simp	amener
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
.	SENT	.
Il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
9	NUM	@card@
/	PUN	/
10.	INT	@ord@
Après	NAM	Après
ce	PRO:DEM	ce
dimanche	NOM	dimanche
il	PRO:PER	il
mit	VER:simp	mettre
de	PRP	de
la	DET:ART	le
poudre	NOM	poudre
de	PRP	de
lessive	NOM	lessive
dans	PRP	dans
le	DET:ART	le
lait	NOM	lait
<segmentation/>
son	DET:POS	son
père	NOM	père
a	VER:pres	avoir
failli	VER:pper	faillir
mourir	VER:infi	mourir
intoxiqué	VER:pper	intoxiquer
.	SENT	.
Une	DET:ART	un
autre	ADJ	autre
fois	NOM	foi|fois
il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
et	KON	et
il	PRO:PER	il
tomba	VER:simp	tomber
bien	ADV	bien
sur	PRP	sur
une	DET:ART	un
personne	NOM	personne
<segmentation/>
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
le	PRO:PER	le
voir	VER:infi	voir
<segmentation/>
il	PRO:PER	il
était	VER:impf	être
aux	PRP:det	au
WC	NAM	WC
.	SENT	.
Le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
fait	VER:pper	faire
de	PRP	de
rédaction	NOM	rédaction
<segmentation/>
sa	DET:POS	son
maitresse	NOM	maitresse
était	VER:impf	être
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
<segmentation/>
fracture	VER:pres	fracturer
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
