Chez	PRP	chez
Léon	NAM	Léon
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
y	PRO:PER	y
passe	VER:pres	passer
rien	ADV	rien
<segmentation/>
le	DET:ART	le
lundi	NOM	lundi
à	PRP	à
l'	DET:ART	le
école	NOM	école
il	PRO:PER	il
faut	VER:pres	falloir
écrire	VER:infi	écrire
sur	PRP	sur
une	DET:ART	un
feuille	NOM	feuille
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
a	VER:pres	avoir
fait	VER:pper	faire
dimanche	NOM	dimanche
.	SENT	.
Mais	KON	mais
Léon	NAM	Léon
ne	ADV	ne
sait	VER:pres	savoir
pas	ADV	pas
quoi	PRO:REL	quoi
marquer	VER:infi	marquer
parce	KON	parce
que	KON	que
<omission type=""préposition""/>
lui	PRO:PER	lui
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passe	VER:pres	passer
rien	ADV	rien
<segmentation/>
Léon	NAM	Léon
est	VER:pres	être
obligé	VER:pper	obliger
d'	PRP	de
inventer	VER:infi	inventer
des	PRP:det	du
farces	NOM	farce
pour	PRP	pour
sa	DET:POS	son
rédaction	NOM	rédaction
sinon	KON	sinon
il	PRO:PER	il
n'	ADV	ne
aurait	VER:cond	avoir
rien	ADV	rien
à	PRP	à
écrire	VER:infi	écrire
pour	PRP	pour
sa	DET:POS	son
rédaction	NOM	rédaction
<segmentation/>
il	PRO:PER	il
écrit	VER:pres	écrire
des	PRP:det	du
bêtises	NOM	bêtise
qu'	PRO:REL	que
il	PRO:PER	il
a	VER:pres	avoir
faites	VER:pper	faire
mais	KON	mais
un	DET:ART	un
jour	NOM	jour
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
<segmentation/>
il	PRO:PER	il
est	VER:pres	être
tombé	VER:pper	tomber
sur	PRP	sur
sa	DET:POS	son
maitresse	NOM	maitresse
qui	PRO:REL	qui
passait	VER:impf	passer
.	SENT	.
