Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
et	KON	et
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
il	PRO:PER	il
devait	VER:impf	devoir
raconter	VER:infi	raconter
son	DET:POS	son
dimanche	NOM	dimanche
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
aimait	VER:impf	aimer
pas	ADV	pas
ça	PRO:DEM	cela
!	SENT	!
Un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
maman	NOM	maman
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
,	PUN	,
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
le	PRO:PER	le
raconta	VER:simp	raconter
à	PRP	à
sa	DET:POS	son
classe	NOM	classe
.	SENT	.
Il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
bonne	ADJ	bon
note	NOM	note
alors	ADV	alors
<	ADJ	<
omission	NOM	omission
=	ADJ	=
"	PUN:cit	"
"	PUN:cit	"
sujet	NOM	sujet
"	PUN:cit	"
"	PUN:cit	"
/	PUN	/
>	ADJ	>
avait	VER:impf	avoir
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
que	KON	que
quelque	PRO:IND	quelque
chose	NOM	chose
arrive	VER:pres	arriver
.	SENT	.
Alors	ADV	alors
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
et	KON	et
elle	PRO:PER	elle
est	VER:pres	être
allée	VER:pper	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
<segmentation/>
il	PRO:PER	il
le	PRO:PER	le
raconta	VER:simp	raconter
<segmentation/>
encore	ADV	encore
une	DET:ART	un
bonne	ADJ	bon
note	NOM	note
.	SENT	.
Après	KON	après
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
idée	NOM	idée
<segmentation/>
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
<segmentation/>
il	PRO:PER	il
savait	VER:impf	savoir
qu'	KON	que
il	PRO:PER	il
allait	VER:impf	aller
tomber	VER:infi	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
et	KON	et
<suggestion>
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
</suggestion>
qui	PRO:REL	qui
se	PRO:PER	se
passa	VER:simp	passer
.	SENT	.
Il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
eu	VER:pper	avoir
le	DET:ART	le
temps	NOM	temps
de	PRP	de
voir	VER:infi	voir
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
dame	NOM	dame
.	SENT	.
Le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
pas	ADV	pas
eu	VER:pper	avoir
de	PRP	de
rédaction	NOM	rédaction
car	KON	car
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
là	ADV	là
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
.	SENT	.
