À	PRP	à
l'	DET:ART	le
école	NOM	école
on	PRO:PER	on
ne	ADV	ne
fait	VER:pres	faire
que	ADV	que
des	PRP:det	du
rédactions	NOM	rédaction
<segmentation/>
Léon	NAM	Léon
n'	ADV	ne
a	VER:pres	avoir
que	ADV	que
des	PRP:det	du
zéros	NOM	zéro
sur	PRP	sur
dix	NUM	dix
<segmentation/>
un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
mère	NOM	mère
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
<segmentation/>
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
du	PRP:det	du
sang	NOM	sang
de	PRP	de
partout	ADV	partout
sur	PRP	sur
la	DET:ART	le
nappe	NOM	nappe
<segmentation/>
arrivé	VER:pper	arriver
à	PRP	à
l'	DET:ART	le
école	NOM	école
<segmentation/>
il	PRO:PER	il
raconta	VER:simp	raconter
son	DET:POS	son
histoire	NOM	histoire
<segmentation/>
il	PRO:PER	il
eut	VER:simp	avoir
un	NUM	un
"	PUN:cit	"
"	PUN:cit	"
bravo	INT	bravo
"	PUN:cit	"
"	PUN:cit	"
<segmentation/>
alors	ADV	alors
arrivé	VER:pper	arriver
à	PRP	à
la	DET:ART	le
maison	NOM	maison
<segmentation/>
il	PRO:PER	il
bouscula	VER:simp	bousculer
sa	DET:POS	son
soeur	NOM	sœur
<segmentation/>
l'	DET:ART	le
hôpital	NOM	hôpital
est	VER:pres	être
arrivé	VER:pper	arriver
<segmentation/>
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
neuf	ADJ	neuf
sur	PRP	sur
dix	NUM	dix
.	SENT	.
Il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
sept	NUM	sept
sur	PRP	sur
dix	NUM	dix
quand	KON	quand
il	PRO:PER	il
avait	VER:impf	avoir
failli	VER:pper	faillir
empoisonner	VER:infi	empoisonner
son	DET:POS	son
père	NOM	père
en	PRP	en
mettant	VER:ppre	mettre
du	PRP:det	du
sel	NOM	sel
dans	PRP	dans
la	DET:ART	le
boîte	NOM	boîte
de	PRP	de
lait	NOM	lait
en	PRP	en
poudre	NOM	poudre
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
Léon	NAM	Léon
mit	VER:simp	mettre
un	DET:ART	un
vase	NOM	vase
sur	PRP	sur
la	DET:ART	le
fenêtre	NOM	fenêtre
en	PRP	en
espérant	VER:ppre	espérer
qu'	KON	que
il	PRO:PER	il
tombe	VER:pres	tomber
et	KON	et
il	PRO:PER	il
tomba	VER:simp	tomber
mais	KON	mais
Léon	NAM	Léon
était	VER:impf	être
aux	PRP:det	au
WC	NAM	WC
<segmentation/>
il	PRO:PER	il
entendit	VER:simp	entendre
l'	DET:ART	le
ambulance	NOM	ambulance
<segmentation/>
c'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
femme	NOM	femme
.	SENT	.
À	PRP	à
l'	DET:ART	le
école	NOM	école
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
<segmentation/>
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
s'	PRO:PER	se
était	VER:impf	être
cassé	VER:pper	casser
la	DET:ART	le
tête	NOM	tête
.	SENT	.
