Un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
allait	VER:impf	aller
à	PRP	à
l'	DET:ART	le
école	NOM	école
.	SENT	.
Quand	KON	quand
il	PRO:PER	il
était	VER:impf	être
arrivé	VER:pper	arriver
à	PRP	à
l'	DET:ART	le
école	NOM	école
,	PUN	,
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
demanda	VER:simp	demander
de	PRP	de
faire	VER:infi	faire
une	DET:ART	un
rédaction	NOM	rédaction
.	SENT	.
Le	DET:ART	le
petit	ADJ	petit
garçon	NOM	garçon
ne	ADV	ne
dit	VER:pres	dire
rien	ADV	rien
.	SENT	.
Il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
«	PUN:cit	«
insuffisant	ADJ	insuffisant
»	PUN:cit	»
vu	VER:pper	voir
qu'	KON	que
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
rien	ADV	rien
fait	VER:pper	faire
le	DET:ART	le
dimanche	NOM	dimanche
.	SENT	.
Un	DET:ART	un
autre	ADJ	autre
jour	NOM	jour
la	DET:ART	le
maîtresse	NOM	maître|maîtresse
lui	PRO:PER	lui
demanda	VER:simp	demander
de	PRP	de
refaire	VER:infi	refaire
la	DET:ART	le
rédaction	NOM	rédaction
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
avait	VER:impf	avoir
rien	ADV	rien
<	ADJ	<
omission	NOM	omission
type	VER:pres	typer
=	NOM	=
"	PUN:cit	"
"	PUN:cit	"
verbe	NOM	verbe
participe	VER:pres	participer
passé	VER:pper	passer
"	PUN:cit	"
"	PUN:cit	"
/	PUN	/
>	ADJ	>
le	DET:ART	le
dimanche	NOM	dimanche
<segmentation/>
cette	PRO:DEM	ce
fois	NOM	foi|fois
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
zéro	NOM	zéro
.	SENT	.
Et	KON	et
cette	PRO:DEM	ce
fois	NOM	foi|fois
-ci	ADV	-ci
il	PRO:PER	il
se	PRO:PER	se
passa	VER:simp	passer
quelque	PRO:IND	quelque
chose	NOM	chose
dans	PRP	dans
sa	DET:POS	son
maison	NOM	maison
.	SENT	.
Sa	DET:POS	son
maman	NOM	maman
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
en	PRP	en
coupant	VER:ppre	couper
du	PRP:det	du
rôti	NOM	rôti
de	PRP	de
boeuf	NOM	bœuf
.	SENT	.
Cette	PRO:DEM	ce
fois	NOM	foi|fois
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
20	NUM	@card@
,	PUN	,
cette	PRO:DEM	ce
fois	NOM	foi|fois
il	PRO:PER	il
avait	VER:impf	avoir
compris	VER:pper	comprendre
<segmentation/>
il	PRO:PER	il
savait	VER:impf	savoir
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
inventer	VER:infi	inventer
.	SENT	.
Cette	PRO:DEM	ce
fois	NOM	foi|fois
il	PRO:PER	il
a	VER:pres	avoir
fait	VER:pper	faire
tomber	VER:infi	tomber
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
de	PRP	de
quelqu'un	PRO:IND	quelqu'un
,	PUN	,
le	DET:ART	le
lendemain	NOM	lendemain
matin	NOM	matin
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
sa	DET:POS	son
maîtresse	NOM	maître|maîtresse
<segmentation/>
il	PRO:PER	il
demanda	VER:simp	demander
tout	ADV	tout
de	PRP	de
suite	NOM	suite
à	PRP	à
sa	DET:POS	son
remplaçante	NOM	remplaçant
pourquoi	ADV	pourquoi
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
sa	DET:POS	son
maîtresse	NOM	maître|maîtresse
et	KON	et
la	DET:ART	le
remplaçante	NOM	remplaçant
lui	PRO:PER	lui
répondit	VER:simp	répondre
<dialogue>
«	PUN:cit	«
Ta	ADJ	Ta
maîtresse	NOM	maître|maîtresse
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
.	SENT	.
»	PUN:cit	»
</dialogue>
.	SENT	.
