C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
qui	PRO:REL	qui
s'	PRO:PER	se
appelle	VER:pres	appeler
Léon	NAM	Léon
qui	PRO:REL	qui
ne	ADV	ne
fait	VER:pres	faire
rien	ADV	rien
le	DET:ART	le
dimanche	NOM	dimanche
et	KON	et
qui	PRO:REL	qui
a	VER:pres	avoir
0	NUM	@card@
à	PRP	à
sa	DET:POS	son
rédaction	NOM	rédaction
.	SENT	.
Mais	KON	mais
un	DET:ART	un
jour	NOM	jour
sa	DET:POS	son
maman	NOM	maman
se	PRO:PER	se
coupe	VER:pres	couper
le	DET:ART	le
doigt	NOM	doigt
et	KON	et
le	DET:ART	le
sang	NOM	sang
coulait	VER:impf	couler
coulait	VER:impf	couler
et	KON	et
quand	KON	quand
il	PRO:PER	il
raconta	VER:simp	raconter
ça	PRO:DEM	cela
à	PRP	à
la	DET:ART	le
rédaction	NOM	rédaction
il	PRO:PER	il
eut	VER:simp	avoir
5	NUM	@card@
/	PUN	/
10	NUM	@card@
<segmentation/>
le	DET:ART	le
dimanche	NOM	dimanche
d'	PRP	de
après	KON	après
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
les	DET:ART	le
escaliers	NOM	escalier
et	KON	et
elle	PRO:PER	elle
dut	VER:simp	devoir
aller	VER:infi	aller
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
.	SENT	.
Et	KON	et
à	PRP	à
sa	DET:POS	son
rédaction	NOM	rédaction
il	PRO:PER	il
eut	VER:simp	avoir
10	NUM	@card@
/	PUN	/
10.	DET:ART	@ord@
Dimanche	NAM	Dimanche
prochain	ADJ	prochain
il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
vase	NOM	vase
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
pour	PRP	pour
qu'	PRO:REL	que
il	PRO:PER	il
tombe	VER:pres	tomber
sur	PRP	sur
un	DET:ART	un
passant	VER:ppre	passer
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qui	PRO:REL	qui
se	PRO:PER	se
passa	VER:simp	passer
mais	KON	mais
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
voir	VER:infi	voir
parce	KON	parce
qu'	PRO:REL	que
il	PRO:PER	il
était	VER:impf	être
aux	PRP:det	au
toilettes	NOM	toilette
et	KON	et
c'	PRO:DEM	ce
était	VER:impf	être
une	DET:ART	un
dame	NOM	dame
.	SENT	.
