Il	PRO:PER	il
était	VER:impf	être
une	DET:ART	un
fois	NOM	foi|fois
un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
et	KON	et
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
il	PRO:PER	il
racontait	VER:impf	raconter
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
avait	VER:impf	avoir
fait	VER:pper	faire
le	DET:ART	le
dimanche	NOM	dimanche
<segmentation/>
un	DET:ART	un
jour	NOM	jour
il	PRO:PER	il
comprit	VER:simp	comprendre
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
fallait	VER:impf	falloir
faire	VER:infi	faire
<segmentation/>
il	PRO:PER	il
poussa	VER:simp	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
et	KON	et
le	DET:ART	le
lundi	NOM	lundi
il	PRO:PER	il
a	VER:pres	avoir
raconté	VER:pper	raconter
son	DET:POS	son
histoire	NOM	histoire
et	KON	et
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
un	DET:ART	un
20	NUM	@card@
sur	PRP	sur
20	NUM	@card@
et	KON	et
le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
mit	VER:simp	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
en	PRP	en
espérant	VER:ppre	espérer
que	KON	que
ça	PRO:DEM	cela
tombe	VER:pres	tomber
sur	PRP	sur
un	DET:ART	un
passant	VER:ppre	passer
et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qui	PRO:REL	qui
arriva	VER:simp	arriver
<segmentation/>
il	PRO:PER	il
entend	VER:pres	entendre
un	DET:ART	un
cri	NOM	cri
mais	KON	mais
comme	KON	comme
il	PRO:PER	il
était	VER:impf	être
aux	PRP:det	au
toilettes	NOM	toilette
<segmentation/>
il	PRO:PER	il
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
aller	VER:infi	aller
voir	VER:infi	voir
et	KON	et
le	DET:ART	le
lendemain	NOM	lendemain
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
et	KON	et
ils	PRO:PER	il
ont	VER:pres	avoir
fait	VER:pper	faire
de	PRP	de
la	DET:ART	le
conjugaison	NOM	conjugaison
et	KON	et
il	PRO:PER	il
adorait	VER:impf	adorer
ça	PRO:DEM	cela
.	SENT	.
