Comme	ADV	comme
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
Léon	NAM	Léon
doit	VER:pres	devoir
faire	VER:infi	faire
sa	DET:POS	son
rédaction	NOM	rédaction
du	PRP:det	du
dimanche	NOM	dimanche
.	SENT	.
Mais	KON	mais
chez	PRP	chez
Léon	NAM	Léon
le	DET:ART	le
dimanche	NOM	dimanche
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passe	VER:pres	passer
rien	ADV	rien
.	SENT	.
La	DET:ART	le
première	NUM	premier
fois	NOM	foi|fois
que	PRO:REL	que
Léon	NAM	Léon
a	VER:pres	avoir
écrit	VER:pper	écrire
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
passait	VER:impf	passer
rien	ADV	rien
le	DET:ART	le
dimanche	NOM	dimanche
<segmentation/>
la	DET:ART	le
maitresse	NOM	maitresse
lui	PRO:PER	lui
met	VER:pres	mettre
«	PUN:cit	«
incomplet	ADJ	incomplet
»	PUN:cit	»
.	SENT	.
La	DET:ART	le
deuxième	NUM	deuxième
fois	NOM	foi|fois
sa	DET:POS	son
<omission type=""segment""/>
encore	ADV	encore
un	DET:ART	un
«	PUN:cit	«
incomplet	NOM	incomplet
»	PUN:cit	»
<segmentation/>
la	DET:ART	le
troisième	NUM	troisième
fois	NOM	foi|fois
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
0	NUM	@card@
/	PUN	/
10.	PRO:PER	@ord@
Mais	VER:impf	Mais
un	DET:ART	un
dimanche	NOM	dimanche
sa	DET:POS	son
maman	NOM	maman
se	PRO:PER	se
coupe	VER:pres	couper
le	DET:ART	le
doigt	NOM	doigt
en	PRP	en
coupant	VER:ppre	couper
du	PRP:det	du
gigot	NOM	gigot
.	SENT	.
Il	PRO:PER	il
raconta	VER:simp	raconter
ceci	PRO:DEM	ceci
et	KON	et
il	PRO:PER	il
eut	VER:simp	avoir
un	DET:ART	un
9	NUM	@card@
/	PUN	/
10.	INT	@ord@
