C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
petit	ADJ	petit
garçon	NOM	garçon
qui	PRO:REL	qui
faisait	VER:impf	faire
des	PRP:det	du
rédactions	NOM	rédaction
tous	PRO:IND	tout
les	DET:ART	le
lundis	NOM	lundi
.	SENT	.
Un	DET:ART	un
jour	NOM	jour
,	PUN	,
sans	PRP	sans
faire	VER:infi	faire
exprès	ADV	exprès
,	PUN	,
il	PRO:PER	il
fit	VER:simp	faire
tomber	VER:infi	tomber
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
sur	PRP	sur
une	DET:ART	un
dame	NOM	dame
,	PUN	,
qui	PRO:REL	qui
en	PRO:PER	en
fait	VER:pres	faire
était	VER:impf	être
sa	DET:POS	son
maitresse	NOM	maitresse
.	SENT	.
Et	KON	et
du	PRP:det	du
coup	NOM	coup
,	PUN	,
comme	KON	comme
il	PRO:PER	il
ne	ADV	ne
le	PRO:PER	le
savait	VER:impf	savoir
pas	ADV	pas
,	PUN	,
il	PRO:PER	il
se	PRO:PER	se
demanda	VER:simp	demander
pourquoi	ADV	pourquoi
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
.	SENT	.
Et	KON	et
c'	PRO:DEM	ce
est	VER:pres	être
quand	KON	quand
la	DET:ART	le
remplaçante	NOM	remplaçant
dit	VER:pres	dire
<dialogue>
«	PUN:cit	«
la	DET:ART	le
maitresse	NOM	maitresse
est	VER:pres	être
à	PRP	à
l'	DET:ART	le
hôpital	NOM	hôpital
,	PUN	,
elle	PRO:PER	elle
a	VER:pres	avoir
eu	VER:pper	avoir
une	DET:ART	un
fracture	NOM	fracture
au	PRP:det	au
crâne	NOM	crâne
»	PUN:cit	»
</dialogue>
.	SENT	.
