C'	PRO:DEM	ce
est	VER:pres	être
l'	DET:ART	le
histoire	NOM	histoire
d'	PRP	de
un	DET:ART	un
garçon	NOM	garçon
qui	PRO:REL	qui
avait	VER:impf	avoir
toujours	ADV	toujours
des	PRP:det	du
rédactions	NOM	rédaction
le	DET:ART	le
lundi	NOM	lundi
.	SENT	.
Et	KON	et
il	PRO:PER	il
avait	VER:impf	avoir
toujours	ADV	toujours
de	PRP	de
mauvaises	ADJ	mauvais
notes	NOM	note
.	SENT	.
Il	PRO:PER	il
fallait	VER:impf	falloir
raconter	VER:infi	raconter
ce	PRO:DEM	ce
qu'	PRO:REL	que
on	PRO:PER	on
a	VER:pres	avoir
fait	VER:pper	faire
le	DET:ART	le
dimanche	NOM	dimanche
.	SENT	.
Un	DET:ART	un
dimanche	NOM	dimanche
sa	DET:POS	son
mère	NOM	mère
se	PRO:PER	se
coupa	VER:simp	couper
le	DET:ART	le
doigt	NOM	doigt
et	KON	et
,	PUN	,
le	DET:ART	le
lundi	NOM	lundi
,	PUN	,
il	PRO:PER	il
a	VER:pres	avoir
eu	VER:pper	avoir
10	NUM	@card@
/	PUN	/
10.	NUM	@ord@
Il	NOM	Il
avait	VER:impf	avoir
compris	VER:pper	comprendre
qu'	KON	que
il	PRO:PER	il
fallait	VER:impf	falloir
qu'	KON	que
il	PRO:PER	il
se	PRO:PER	se
passe	VER:pres	passer
quelque	PRO:IND	quelque
chose	NOM	chose
de	PRP	de
pas	ADV	pas
ordinaire	ADJ	ordinaire
,	PUN	,
et	KON	et
donc	ADV	donc
le	DET:ART	le
dimanche	NOM	dimanche
suivant	VER:ppre	suivre
il	PRO:PER	il
a	VER:pres	avoir
poussé	VER:pper	pousser
sa	DET:POS	son
soeur	NOM	sœur
dans	PRP	dans
l'	DET:ART	le
escalier	NOM	escalier
et	KON	et
elle	PRO:PER	elle
est	VER:pres	être
allée	VER:pper	aller
aux	PRP:det	au
urgences	NOM	urgence
.	SENT	.
Cette	PRO:DEM	ce
fois	NOM	foi|fois
,	PUN	,
il	PRO:PER	il
avait	VER:impf	avoir
eu	VER:pper	avoir
9	NUM	@card@
/	PUN	/
10.	NUM	@ord@
Et	NOM	Et
le	DET:ART	le
dernier	ADJ	dernier
,	PUN	,
dimanche	NOM	dimanche
,	PUN	,
il	PRO:PER	il
a	VER:pres	avoir
mis	VER:pper	mettre
un	DET:ART	un
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
en	PRP	en
équilibre	NOM	équilibre
sur	PRP	sur
le	DET:ART	le
rebord	NOM	rebord
de	PRP	de
la	DET:ART	le
fenêtre	NOM	fenêtre
en	PRP	en
espérant	VER:ppre	espérer
qu'	KON	que
il	PRO:PER	il
tombe	VER:pres	tomber
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
d'	PRP	de
un	DET:ART	un
passant	NOM	passant
.	SENT	.
Et	KON	et
cela	PRO:DEM	cela
arriva	VER:simp	arriver
.	SENT	.
BAM	NOM	BAM
!	SENT	!
En	PRP	en
plein	ADJ	plein
sur	PRP	sur
la	DET:ART	le
tête	NOM	tête
d'	PRP	de
un	DET:ART	un
passant	NOM	passant
!	SENT	!
Mais	KON	mais
,	PUN	,
Léon	NAM	Léon
,	PUN	,
qui	PRO:REL	qui
était	VER:impf	être
aux	PRP:det	au
toilettes	NOM	toilette
n'	ADV	ne
eut	VER:simp	avoir
pas	ADV	pas
le	DET:ART	le
temps	NOM	temps
de	PRP	de
voir	VER:infi	voir
ça	PRO:DEM	cela
.	SENT	.
Et	KON	et
,	PUN	,
le	DET:ART	le
lundi	NOM	lundi
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
avait	VER:impf	avoir
pas	ADV	pas
rédaction	NOM	rédaction
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
une	DET:ART	un
remplaçante	NOM	remplaçant
.	SENT	.
Elle	PRO:PER	elle
expliqua	VER:simp	expliquer
qu'	KON	que
elle	PRO:PER	elle
avait	VER:impf	avoir
eu	VER:pper	avoir
une	DET:ART	un
fracture	NOM	fracture
du	PRP:det	du
crâne	NOM	crâne
!	SENT	!
C'	PRO:DEM	ce
était	VER:impf	être
la	DET:ART	le
maitresse	NOM	maitresse
qui	PRO:REL	qui
avait	VER:impf	avoir
reçu	VER:pper	recevoir
le	DET:ART	le
pot	NOM	pot
de	PRP	de
fleurs	NOM	fleur
!	SENT	!
Fin	NOM	fin
.	SENT	.
